,tenure,InternetService,PaymentMethod,MonthlyCharges,Cost/service,SecurityCost,StreamingCost,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Month-to-month,Contract_One year,Contract_Two year,Churn
515,40.0,2.0,2.0,104.8,688.6583333333333,0.0,1377.3166666666666,4131.95,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1
516,28.0,1.0,0.0,54.3,386.575,386.575,0.0,1546.3,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
517,5.0,2.0,1.0,70.05,100.86666666666667,0.0,0.0,302.6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
518,27.0,2.0,2.0,75.2,482.3375,482.3375,0.0,1929.35,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
519,12.0,0.0,3.0,20.05,265.45,0.0,0.0,265.45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
520,67.0,2.0,1.0,105.4,1164.9083333333333,1164.9083333333333,1901.7543253004314,6813.30095644852,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0
521,29.0,1.0,1.0,51.6,721.0,0.0,0.0,1442.0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
522,55.0,2.0,2.0,85.5,1178.35,0.0,1178.35,4713.4,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0
523,23.0,2.0,2.0,75.6,586.1999999999999,0.0,0.0,1758.6,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
524,34.0,2.0,1.0,100.05,696.0,0.0,1392.0,3480.0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1
525,52.0,2.0,1.0,91.25,947.6600000000001,947.6600000000001,947.6600000000001,4738.3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
526,72.0,2.0,3.0,115.75,1049.89375,1636.9126708427546,1901.7543253004314,6813.30095644852,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
527,58.0,2.0,3.0,94.7,905.0583333333334,905.0583333333334,905.0583333333334,5430.35,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0
528,35.0,0.0,0.0,19.6,686.95,0.0,0.0,686.95,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
529,56.0,2.0,2.0,99.9,951.0500000000001,951.0500000000001,951.0500000000001,5706.3,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
530,24.0,0.0,3.0,21.1,490.65,0.0,0.0,490.65,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
531,70.0,0.0,3.0,20.05,1360.25,0.0,0.0,1360.25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
532,2.0,2.0,1.0,79.95,43.6125,0.0,43.6125,174.45,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
533,68.0,2.0,3.0,107.15,1229.9666666666667,0.0,1901.7543253004314,6813.30095644852,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0
534,1.0,2.0,1.0,85.0,21.25,0.0,21.25,85.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
535,12.0,2.0,1.0,89.55,255.4375,0.0,255.4375,1021.75,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
536,63.0,2.0,2.0,81.55,1257.2625,1257.2625,0.0,5029.05,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
537,33.0,1.0,0.0,58.45,488.85,977.7,0.0,1955.4,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0
538,69.0,2.0,3.0,95.65,1124.0333333333333,1124.0333333333333,1901.7543253004314,6744.2,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0
539,60.0,1.0,2.0,80.6,824.4499999999999,824.4499999999999,1648.8999999999999,4946.7,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0
540,72.0,2.0,2.0,113.1,1031.0625,1636.9126708427546,1901.7543253004314,6813.30095644852,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
541,11.0,1.0,0.0,58.95,200.53333333333333,0.0,200.53333333333333,601.6,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
542,1.0,0.0,0.0,19.55,19.55,0.0,0.0,19.55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
543,10.0,2.0,2.0,86.05,208.525,0.0,208.525,834.1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
544,13.0,1.0,3.0,45.55,149.25,149.25,149.25,597.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
545,34.0,2.0,2.0,78.95,661.8,0.0,661.8,2647.2,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
546,39.0,2.0,0.0,86.3,653.2,653.2,653.2,3266.0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1
547,65.0,2.0,2.0,105.05,963.4642857142857,963.4642857142857,1901.7543253004314,6744.25,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0
548,50.0,2.0,2.0,101.9,877.5833333333334,1636.9126708427546,877.5833333333334,5265.5,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0
549,15.0,0.0,0.0,19.75,311.6,0.0,0.0,311.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
550,72.0,2.0,2.0,110.3,1138.1285714285714,1636.9126708427546,1901.7543253004314,6813.30095644852,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0
551,72.0,2.0,2.0,115.6,1027.55,1636.9126708427546,1901.7543253004314,6813.30095644852,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
552,55.0,0.0,2.0,19.35,1153.25,0.0,0.0,1153.25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
553,23.0,0.0,3.0,25.6,514.75,0.0,0.0,514.75,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
554,32.0,2.0,2.0,80.35,649.0375,649.0375,0.0,2596.15,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
555,56.0,1.0,2.0,68.75,952.0,952.0,952.0,3808.0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0
556,1.0,0.0,2.0,19.9,19.9,0.0,0.0,19.9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
557,38.0,1.0,0.0,70.6,451.3666666666666,902.7333333333332,451.3666666666666,2708.2,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0
558,11.0,2.0,1.0,70.2,253.35,0.0,0.0,760.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
559,1.0,1.0,1.0,49.3,16.433333333333334,0.0,0.0,49.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
560,56.0,2.0,1.0,107.25,861.9,861.9,1723.8,6033.3,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0
561,3.0,0.0,0.0,23.6,89.05,0.0,0.0,89.05,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
562,7.0,1.0,3.0,69.7,103.22999999999999,103.22999999999999,206.45999999999998,516.15,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0
563,59.0,2.0,3.0,99.5,1172.35,0.0,1901.7543253004314,5861.75,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0
564,7.0,1.0,2.0,64.3,111.4875,0.0,111.4875,445.95,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
565,71.0,1.0,3.0,70.85,994.68,994.68,994.68,4973.4,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0
566,15.0,2.0,1.0,101.9,238.17857142857142,238.17857142857142,476.35714285714283,1667.25,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0
567,71.0,1.0,3.0,73.5,892.9583333333334,1636.9126708427546,892.9583333333334,5357.75,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0
568,35.0,2.0,1.0,100.25,705.52,0.0,1411.04,3527.6,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1
569,11.0,1.0,3.0,40.4,140.86666666666667,140.86666666666667,0.0,422.6,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
570,60.0,0.0,3.0,19.25,1103.25,0.0,0.0,1103.25,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
571,47.0,1.0,2.0,59.6,688.5,688.5,0.0,2754.0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
572,11.0,1.0,3.0,64.9,174.3125,0.0,174.3125,697.25,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
573,56.0,2.0,3.0,100.3,935.7416666666667,935.7416666666667,1871.4833333333333,5614.45,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
574,28.0,2.0,1.0,110.85,457.7714285714286,457.7714285714286,915.5428571428572,3204.4,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0
575,61.0,1.0,0.0,81.05,678.2357142857143,1356.4714285714285,1356.4714285714285,4747.65,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0
576,31.0,2.0,2.0,98.05,616.42,616.42,616.42,3082.1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0
577,9.0,2.0,1.0,70.5,199.29999999999998,0.0,0.0,597.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
578,35.0,2.0,1.0,94.55,560.9,1121.8,560.9,3365.4,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0
579,2.0,0.0,0.0,19.65,38.8,0.0,0.0,38.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
580,12.0,0.0,0.0,19.0,233.55,0.0,0.0,233.55,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
581,1.0,2.0,0.0,75.3,18.825,18.825,0.0,75.3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
582,4.0,2.0,1.0,89.2,86.55,0.0,86.55,346.2,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
583,1.0,0.0,0.0,19.0,19.0,0.0,0.0,19.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
584,3.0,0.0,0.0,20.0,61.7,0.0,0.0,61.7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
585,1.0,2.0,1.0,85.7,21.425,0.0,21.425,85.7,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
586,52.0,1.0,3.0,63.25,668.49,1336.98,668.49,3342.45,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
587,5.0,0.0,0.0,20.1,85.1,0.0,0.0,85.1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
588,72.0,2.0,1.0,99.15,1237.0166666666667,1636.9126708427546,1237.0166666666667,6813.30095644852,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0
589,71.0,1.0,1.0,90.4,952.5785714285714,1636.9126708427546,1901.7543253004314,6668.05,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
590,72.0,2.0,3.0,111.9,1153.007142857143,1153.007142857143,1901.7543253004314,6813.30095644852,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0
591,46.0,0.0,1.0,24.9,1174.8,0.0,0.0,1174.8,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
592,63.0,1.0,3.0,83.5,905.8333333333334,1636.9126708427546,1811.6666666666667,5435.0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0
593,30.0,2.0,3.0,84.3,487.71999999999997,975.4399999999999,0.0,2438.6,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
594,1.0,1.0,0.0,45.6,22.8,0.0,0.0,45.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
595,12.0,1.0,0.0,61.65,178.4375,178.4375,0.0,713.75,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1
596,16.0,1.0,0.0,54.85,183.23,366.46,183.23,916.15,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0
597,4.0,1.0,0.0,65.55,59.3,0.0,59.3,237.2,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
598,51.0,2.0,3.0,90.35,922.9100000000001,922.9100000000001,922.9100000000001,4614.55,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
599,65.0,0.0,3.0,20.4,1414.45,0.0,0.0,1414.45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
600,16.0,2.0,3.0,74.55,292.625,0.0,0.0,1170.5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
601,2.0,0.0,0.0,19.95,47.7,0.0,0.0,47.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
602,66.0,2.0,2.0,74.25,1423.0898011339852,0.0,0.0,4859.25,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
603,46.0,2.0,1.0,108.65,700.4571428571428,700.4571428571428,1400.9142857142856,4903.2,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0
604,32.0,2.0,2.0,109.55,515.4285714285714,515.4285714285714,1030.857142857143,3608.0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0
605,72.0,1.0,3.0,86.65,1015.7083333333334,1015.7083333333334,1901.7543253004314,6094.25,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0
606,38.0,1.0,3.0,81.0,514.15,514.15,1028.3,3084.9,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0
607,51.0,1.0,3.0,47.85,785.5833333333334,0.0,0.0,2356.75,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
608,72.0,2.0,2.0,114.55,1038.25625,1636.9126708427546,1901.7543253004314,6813.30095644852,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
609,65.0,2.0,2.0,105.25,1131.0666666666666,1131.0666666666666,1901.7543253004314,6786.4,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1
610,9.0,1.0,1.0,29.95,124.475,124.475,0.0,248.95,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
611,9.0,1.0,0.0,65.0,132.60999999999999,265.21999999999997,0.0,663.05,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1
612,66.0,0.0,0.0,20.55,1357.1,0.0,0.0,1357.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
613,44.0,2.0,3.0,109.8,694.3357142857143,1388.6714285714286,1388.6714285714286,4860.35,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0
614,50.0,1.0,2.0,69.5,854.55,0.0,854.55,3418.2,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0
615,15.0,1.0,0.0,48.85,315.7,0.0,0.0,631.4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
616,8.0,1.0,3.0,25.25,186.3,0.0,0.0,186.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
617,66.0,2.0,3.0,102.85,1162.7916666666667,0.0,1901.7543253004314,6813.30095644852,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0
618,57.0,2.0,2.0,87.55,814.1416666666668,1628.2833333333335,0.0,4884.85,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0
619,7.0,2.0,2.0,78.55,130.7375,130.7375,0.0,522.95,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
620,10.0,1.0,2.0,34.55,181.3,0.0,181.3,362.6,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
621,62.0,2.0,1.0,92.05,1151.16,1636.9126708427546,0.0,5755.8,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
622,40.0,2.0,1.0,85.05,838.9125,0.0,838.9125,3355.65,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0
623,20.0,0.0,0.0,19.7,406.95,0.0,0.0,406.95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
624,7.0,0.0,2.0,20.0,137.6,0.0,0.0,137.6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
625,25.0,2.0,1.0,95.15,399.2833333333333,0.0,798.5666666666666,2395.7,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0
626,23.0,2.0,1.0,84.25,492.025,492.025,0.0,1968.1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0
627,66.0,2.0,3.0,104.6,1136.575,1136.575,1901.7543253004314,6813.30095644852,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0
628,72.0,2.0,1.0,111.65,1134.7785714285715,1134.7785714285715,1901.7543253004314,6813.30095644852,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0
629,49.0,2.0,3.0,90.05,909.45,909.45,909.45,4547.25,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1
630,43.0,2.0,2.0,110.75,669.6999999999999,669.6999999999999,1339.3999999999999,4687.9,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
631,46.0,1.0,2.0,55.0,824.65,824.65,0.0,2473.95,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
632,72.0,1.0,3.0,89.85,937.5571428571428,1636.9126708427546,1875.1142857142856,6562.9,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
633,10.0,0.0,0.0,20.35,176.3,0.0,0.0,176.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
634,40.0,1.0,2.0,54.55,447.23999999999995,447.23999999999995,894.4799999999999,2236.2,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
635,65.0,2.0,1.0,105.5,1164.2749999999999,1164.2749999999999,1901.7543253004314,6813.30095644852,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1
636,31.0,2.0,2.0,99.45,518.3166666666667,0.0,1036.6333333333334,3109.9,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0
637,68.0,1.0,3.0,70.9,982.2700000000001,1636.9126708427546,0.0,4911.35,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0
638,56.0,2.0,2.0,104.55,965.775,965.775,1901.7543253004314,5794.65,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
639,10.0,2.0,1.0,85.25,213.825,0.0,213.825,855.3,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1
640,68.0,0.0,2.0,25.4,1423.0898011339852,0.0,0.0,1620.2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
641,43.0,1.0,1.0,56.15,833.1,0.0,833.1,2499.3,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
642,1.0,2.0,1.0,89.55,17.91,0.0,35.82,89.55,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
643,49.0,2.0,2.0,89.85,857.4399999999999,857.4399999999999,857.4399999999999,4287.2,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0
644,15.0,0.0,1.0,25.25,394.85,0.0,0.0,394.85,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
645,20.0,2.0,1.0,94.55,379.93,0.0,759.86,1899.65,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1
646,1.0,1.0,0.0,45.7,22.85,0.0,0.0,45.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
647,50.0,1.0,1.0,69.65,860.5375,0.0,860.5375,3442.15,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0
648,2.0,2.0,1.0,89.5,32.3,32.3,32.3,161.5,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1
649,24.0,2.0,3.0,70.0,577.5333333333333,0.0,0.0,1732.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
650,3.0,2.0,2.0,69.55,74.10000000000001,0.0,0.0,222.3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
651,1.0,2.0,0.0,74.6,24.866666666666664,0.0,0.0,74.6,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
652,35.0,0.0,0.0,20.1,655.3,0.0,0.0,655.3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
653,17.0,0.0,0.0,24.8,475.25,0.0,0.0,475.25,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
654,8.0,0.0,1.0,19.65,164.3,0.0,0.0,164.3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
655,10.0,2.0,3.0,95.1,144.18333333333334,0.0,288.3666666666667,865.1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
656,68.0,1.0,3.0,88.85,876.1,1636.9126708427546,1752.2,6132.7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
657,45.0,1.0,2.0,78.8,599.5833333333334,1199.1666666666667,1199.1666666666667,3597.5,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0
658,2.0,0.0,0.0,19.85,35.9,0.0,0.0,35.9,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
659,37.0,0.0,2.0,20.35,697.65,0.0,0.0,697.65,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
660,4.0,1.0,0.0,24.25,96.05,0.0,0.0,96.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
661,10.0,1.0,0.0,45.25,214.35,0.0,0.0,428.7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
662,1.0,0.0,0.0,20.05,20.05,0.0,0.0,20.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
663,65.0,1.0,0.0,69.55,891.8299999999999,1636.9126708427546,891.8299999999999,4459.15,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
664,57.0,0.0,2.0,19.5,1167.6,0.0,0.0,1167.6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
665,3.0,2.0,0.0,74.75,79.36666666666666,0.0,0.0,238.1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
666,2.0,2.0,1.0,69.65,48.38333333333333,0.0,0.0,145.15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
667,49.0,1.0,2.0,30.2,1423.0898011339852,0.0,0.0,1453.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
668,4.0,1.0,0.0,45.65,95.525,0.0,0.0,191.05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
669,70.0,1.0,2.0,57.8,807.86,807.86,1615.72,4039.3,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
670,53.0,0.0,2.0,19.85,1039.45,0.0,0.0,1039.45,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
671,53.0,0.0,3.0,25.55,1336.1,0.0,0.0,1336.1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
672,1.0,2.0,0.0,75.05,25.016666666666666,0.0,0.0,75.05,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
673,22.0,0.0,3.0,24.85,493.4,0.0,0.0,493.4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
674,52.0,1.0,1.0,49.15,637.725,637.725,1275.45,2550.9,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1
675,65.0,2.0,1.0,110.35,1035.1642857142856,1035.1642857142856,1901.7543253004314,6813.30095644852,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0
676,48.0,0.0,2.0,24.55,1203.95,0.0,0.0,1203.95,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
677,2.0,1.0,1.0,34.7,31.125,0.0,31.125,62.25,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
678,3.0,2.0,0.0,107.95,52.26666666666667,52.26666666666667,104.53333333333335,313.6,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0
679,45.0,2.0,2.0,81.4,943.9625,943.9625,0.0,3775.85,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
680,1.0,2.0,1.0,80.0,20.0,0.0,20.0,80.0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1
681,61.0,1.0,2.0,73.8,923.21,0.0,1846.42,4616.05,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0
682,3.0,1.0,3.0,64.4,39.13,39.13,39.13,195.65,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
683,40.0,2.0,3.0,103.75,698.0666666666666,0.0,1396.1333333333332,4188.4,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0
684,1.0,2.0,0.0,71.1,23.7,0.0,0.0,71.1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
685,1.0,1.0,1.0,49.9,16.633333333333333,0.0,0.0,49.9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
686,51.0,0.0,2.0,24.6,1266.4,0.0,0.0,1266.4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
687,2.0,1.0,1.0,49.25,30.366666666666664,30.366666666666664,0.0,91.1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
688,52.0,1.0,0.0,30.1,811.7,811.7,0.0,1623.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
689,51.0,2.0,2.0,83.4,1037.3625,0.0,1037.3625,4149.45,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
690,1.0,0.0,0.0,20.45,20.45,0.0,0.0,20.45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
691,31.0,1.0,2.0,75.25,390.75,781.5,390.75,2344.5,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0
692,47.0,0.0,3.0,20.55,1013.05,0.0,0.0,1013.05,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
693,3.0,2.0,3.0,75.1,90.23333333333333,0.0,0.0,270.7,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
694,22.0,0.0,0.0,20.05,417.0,0.0,0.0,417.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
695,1.0,0.0,0.0,20.65,20.65,0.0,0.0,20.65,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
696,72.0,1.0,2.0,85.15,1052.7,1052.7,1901.7543253004314,6316.2,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0
697,3.0,1.0,1.0,50.15,84.075,0.0,0.0,168.15,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1
698,47.0,2.0,2.0,84.95,803.61,803.61,803.61,4018.05,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
699,72.0,1.0,3.0,66.5,1202.9,1202.9,0.0,4811.6,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0
700,66.0,1.0,2.0,63.3,1396.5666666666666,0.0,1396.5666666666666,4189.7,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0
701,35.0,2.0,1.0,83.15,712.1125,0.0,712.1125,2848.45,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
702,29.0,2.0,1.0,84.9,629.05,0.0,629.05,2516.2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
703,2.0,0.0,0.0,20.55,33.6,0.0,0.0,33.6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
704,4.0,1.0,0.0,49.25,69.48333333333333,69.48333333333333,0.0,208.45,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
705,25.0,2.0,2.0,79.85,403.07,806.14,0.0,2015.35,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
706,65.0,1.0,0.0,59.6,747.96,1495.92,0.0,3739.8,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
707,27.0,2.0,2.0,104.65,423.42857142857144,423.42857142857144,846.8571428571429,2964.0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0
708,29.0,2.0,3.0,75.3,754.4666666666667,0.0,0.0,2263.4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
