Unnamed: 0,tenure,InternetService,PaymentMethod,MonthlyCharges,Cost/service,SecurityCost,StreamingCost,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Month-to-month,Contract_One year,Contract_Two year,Churn
5718,0.0833333333333333,1.0,1.0,0.6275201612903226,0.0741456153253174,0.0,0.0608736996170059,0.0660619353879326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3638,0.0277777777777777,0.5,1.0,0.3215725806451612,0.0192836489188574,0.023472208869739,0.0,0.0143202349529722,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1832,0.7916666666666666,0.5,0.3333333333333333,0.2681451612903226,0.6000318982092699,0.0,0.9019903418900798,0.3798133759619316,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
5368,0.0416666666666666,1.0,0.3333333333333333,0.5246975806451613,0.0477321259270416,0.0,0.0,0.0322242462545076,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4848,0.0694444444444444,1.0,0.0,0.762600806451613,0.0611081083475841,0.0,0.1024040104819414,0.0696011004126547,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3785,0.1388888888888889,1.0,0.3333333333333333,0.7212701612903225,0.154112653842405,0.0,0.1201961420145309,0.1331648016654894,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
3092,0.0138888888888888,0.5,0.0,0.0690524193548387,0.0098795842600058,0.0,0.0,0.0009368378006617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2185,0.3333333333333333,0.5,0.3333333333333333,0.3679435483870967,0.3082696107532407,0.2728873701046155,0.0,0.1961931670322317,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3580,0.125,0.5,0.0,0.5509072580645161,0.0844363320603584,0.0,0.1370154512230392,0.0940704115394624,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
6205,0.5833333333333333,1.0,0.6666666666666666,0.7762096774193549,0.5534038047475167,0.4844553789143412,0.4164047642001384,0.5859771738726346,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2613,0.0138888888888888,1.0,0.0,0.6244959677419355,0.0062998963308198,0.0122663194049939,0.0,0.0091304509461318,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4448,0.4166666666666666,1.0,0.3333333333333333,0.8210685483870969,0.3426546989311145,0.3025641137689836,0.5201269051103846,0.4384623963716123,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3671,0.0138888888888888,1.0,0.3333333333333333,0.5730846774193548,0.0098323276536799,0.0,0.0,0.0083720584408342,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4819,0.736111111111111,0.0,0.6666666666666666,0.0151209677419354,0.7380448169840241,0.0,0.0,0.1536934458530056,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6080,0.0138888888888888,0.5,0.0,0.1154233870967741,0.0026138810374006,0.0090850295842473,0.0,0.0016208780995576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2607,0.0138888888888888,1.0,0.3333333333333333,0.5191532258064516,0.0085682134344624,0.0,0.0,0.0075764898323357,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1780,0.25,0.0,0.6666666666666666,0.0191532258064515,0.2691411407154059,0.0,0.0,0.0553254767835235,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4190,0.1527777777777777,1.0,1.0,0.7857862903225806,0.1364623113796861,0.1246056162001066,0.1071024793823016,0.1789285847057511,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
762,0.0416666666666666,1.0,0.3333333333333333,0.5246975806451613,0.0414351831341171,0.0,0.0,0.0282612736532956,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1549,0.0138888888888888,0.5,0.0,0.2782258064516129,0.0083378374786237,0.0,0.0,0.0040224543663333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4619,0.0416666666666666,1.0,0.6666666666666666,0.6189516129032259,0.0367006618878423,0.0,0.0,0.0346406929625636,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1068,0.6805555555555555,1.0,0.6666666666666666,0.814516129032258,0.5655168543639999,0.4949097906233523,0.8507813253170436,0.7189784006840403,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
6772,0.5277777777777778,0.5,0.0,0.4440524193548386,0.4093869341390584,0.0,0.3095678390198157,0.3473735083088591,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
3067,0.0833333333333333,1.0,0.3333333333333333,0.6668346774193549,0.0709611107665317,0.0680734842989363,0.0585113189192031,0.0799360571024945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
966,0.0972222222222222,0.0,0.3333333333333333,0.0100806451612903,0.0716912253342666,0.0,0.0,0.0139038625971225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2161,0.0277777777777777,1.0,0.3333333333333333,0.580141129032258,0.0300699693127412,0.0,0.0,0.0211085913974497,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1836,0.3333333333333333,1.0,0.3333333333333333,0.7837701612903226,0.2428369322192587,0.0,0.3720300435579003,0.3128220379939774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1
3953,0.0833333333333333,1.0,0.3333333333333333,0.5660282258064516,0.0946579360086479,0.0,0.0,0.0617569426372727,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4899,0.0555555555555555,1.0,0.6666666666666666,0.6633064516129031,0.0511966258783083,0.0510153471014429,0.0,0.0468047139298858,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2116,0.0138888888888888,0.5,0.3333333333333333,0.3639112903225806,0.011350446131899,0.0,0.0,0.0052864418751626,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20,0.0138888888888888,0.5,0.3333333333333333,0.2157258064516128,0.0061404052844699,0.0,0.0104249743648171,0.0031004870069519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
4938,0.2361111111111111,1.0,0.3333333333333333,0.7172379032258065,0.2103350198034715,0.1883629467133955,0.1619039272223731,0.2261273653295661,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
446,0.0138888888888888,1.0,0.0,0.5171370967741935,0.0085209568281365,0.0,0.0,0.007546748949775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3999,0.0277777777777777,1.0,0.3333333333333333,0.517641129032258,0.0231941330923246,0.0,0.0,0.0167812929848693,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3246,0.0416666666666666,0.5,0.0,0.3719758064516129,0.0296919164621341,0.0,0.0278963374554123,0.0208706643369642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5806,0.0277777777777777,0.0,0.3333333333333333,0.0136088709677419,0.0174997120300552,0.0,0.0,0.0025354102382988,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3630,0.0555555555555555,0.0,0.6666666666666666,0.0272177419354838,0.0526940695912598,0.0,0.0,0.0099185843339901,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2086,0.2361111111111111,1.0,0.3333333333333333,0.6310483870967741,0.2403352856218821,0.0,0.1841592098228762,0.2055169337150079,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5934,0.3611111111111111,1.0,0.3333333333333333,0.7620967741935483,0.329719384364561,0.2914000297153445,0.2504675682071147,0.3513513513513514,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
6991,0.1111111111111111,1.0,0.6666666666666666,0.780241935483871,0.1023985681248283,0.0,0.1636655244038176,0.1129112606416595,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1603,0.2083333333333333,0.5,0.6666666666666666,0.467741935483871,0.1683339388086018,0.1521130668857445,0.1307460057317639,0.1450983307929662,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
641,0.5972222222222222,0.5,0.3333333333333333,0.3820564516129032,0.5826296529297619,0.0,0.4380855557795286,0.3688612959589576,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
22,0.0138888888888888,0.0,0.0,0.0191532258064515,0.0063707812403087,0.0,0.0,0.0002007509572846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2300,0.6666666666666666,1.0,1.0,0.8568548387096774,0.5022107231146828,0.880544315192407,0.7568557681352485,0.7463102717573143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
2246,0.0138888888888888,1.0,0.3333333333333333,0.8487903225806451,0.0041910702735271,0.0104462545556245,0.0179577742526358,0.0124391241310085,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
2415,0.5555555555555556,1.0,1.0,0.7691532258064516,0.5081934094755401,0.0,0.7657321145301091,0.5385553366296144,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
4212,0.0138888888888888,1.0,0.3333333333333333,0.7293346774193548,0.0049318175776854,0.0,0.0190568005538952,0.0106769768392877,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
2465,0.0138888888888888,0.5,0.6666666666666666,0.1713709677419355,0.0045809372757157,0.0,0.0092681045740177,0.0024461875906167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
4258,0.5972222222222222,1.0,0.0,0.9203629032258064,0.4812186634903476,0.4221545372709078,0.7257104294816497,0.7154838469831591,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1
4721,0.0138888888888888,0.0,0.0,0.0201612903225806,0.0064416661497975,0.0,0.0,0.000215621398565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3194,0.5972222222222222,0.5,1.0,0.376008064516129,0.4071540594901601,0.3582315874111817,0.6158228236387059,0.3454998327075356,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3384,0.0555555555555555,1.0,0.3333333333333333,0.5594758064516129,0.0689857846221095,0.0,0.0,0.0456002081861779,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5458,0.0972222222222222,0.5,0.0,0.330141129032258,0.0757434793267115,0.0722010039125203,0.0,0.0498531543923565,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5100,0.0138888888888888,1.0,0.3333333333333333,0.5751008064516129,0.0098795842600058,0.0,0.0,0.0084017993233949,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5039,0.0277777777777777,1.0,0.3333333333333333,0.6184475806451613,0.0266527259678005,0.0,0.0256417559881157,0.026209152756608,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
6838,0.1805555555555555,1.0,0.0,0.8140120967741935,0.1458722831143284,0.0,0.2281662737399321,0.1907728911855459,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1
2285,0.736111111111111,1.0,0.3333333333333333,0.762600806451613,0.7050762455807688,0.6153593371730219,0.5289208683534762,0.7450685899104056,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
2057,0.3055555555555555,0.5,0.3333333333333333,0.6144153225806451,0.1979785986644101,0.1776984883046813,0.3054749739266088,0.2563589724525075,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1
5351,0.1666666666666666,1.0,0.0,0.7787298387096774,0.1501820856112494,0.0,0.2345606085836233,0.1630320829770623,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
3716,0.1527777777777777,1.0,0.3333333333333333,0.8442540322580644,0.1274008571166971,0.1167849453907713,0.2007607295291013,0.1675229562437265,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
5831,0.125,1.0,0.6666666666666666,0.7313508064516129,0.1068855828954713,0.0,0.1703227841999631,0.1176177553068887,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
6527,0.0833333333333333,0.5,0.0,0.3734879032258064,0.0687022449841542,0.0661239246395557,0.0,0.0454217628908137,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4174,0.5138888888888888,0.5,1.0,0.1043346774193548,0.3371374901425671,0.0,0.0,0.1419755381240938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
26,0.6527777777777778,1.0,0.3333333333333333,0.8175403225806451,0.5531592518097803,0.4842443125704647,0.8324466919658897,0.7034239191047994,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3591,0.0277777777777777,1.0,0.3333333333333333,0.6854838709677419,0.0135478783260528,0.0370436728165776,0.0,0.0242165136250418,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
5799,0.1805555555555555,0.5,0.3333333333333333,0.1698588709677419,0.1501962625931471,0.0,0.1172908212899098,0.0635413955909141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1837,0.0138888888888888,0.0,0.6666666666666666,0.0181451612903225,0.0062998963308198,0.0,0.0,0.0001858805160043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
7010,0.0138888888888888,1.0,0.3333333333333333,0.5665322580645161,0.0096787436831208,0.0,0.0,0.0082754005725119,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3402,0.0555555555555555,1.0,0.3333333333333333,0.7127016129032259,0.0424441116791748,0.0434613132434298,0.0373563772447217,0.0500241644670805,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1309,0.25,1.0,0.3333333333333333,0.6748991935483871,0.2674576241150461,0.0,0.2042795418094495,0.228276144094576,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
863,0.0416666666666666,1.0,0.3333333333333333,0.7746975806451613,0.0284041739397537,0.03134386188774,0.0538820869229892,0.0429160935350756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1362,0.0555555555555555,1.0,0.3333333333333333,0.5236895161290323,0.0483110193545338,0.0,0.0,0.032588572065876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
515,0.5555555555555556,1.0,0.6666666666666666,0.8724798387096774,0.4802423082489359,0.0,0.7242618381959841,0.61164355552251,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
2244,0.4722222222222222,0.5,0.0,0.4652217741935485,0.2882091813679014,0.5111476240834127,0.0,0.3078106992825012,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
4063,0.1388888888888889,1.0,0.3333333333333333,0.7721774193548386,0.1272579058825614,0.1166615684458001,0.1002743183670607,0.1389865794267445,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
484,0.1111111111111111,1.0,0.3333333333333333,0.658266129032258,0.0884980373740685,0.083209082407642,0.071520845566647,0.0983307929662812,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6080,0.0138888888888888,0.5,0.0,0.1154233870967741,0.0026138810374006,0.0090850295842473,0.0,0.0016208780995576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
248,0.0138888888888888,0.5,0.0,0.3054435483870967,0.0035590131639183,0.0099007449229003,0.0,0.0044239562809026,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1513,0.0138888888888888,0.5,0.0,0.0761088709677419,0.0103757786264276,0.0,0.0,0.0010409308896241,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
996,0.4722222222222222,1.0,1.0,0.5216733870967741,0.5629709046981927,0.0,0.0,0.3564890888137105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
976,0.0138888888888888,1.0,0.3333333333333333,0.5206653225806452,0.0086036558892068,0.0,0.0,0.0075987954942562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6105,0.7222222222222222,1.0,1.0,0.9375,0.5163212504098034,0.9049010653824976,0.7777911674744304,0.8770065801702664,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1
3805,0.0138888888888888,1.0,0.3333333333333333,0.5383064516129032,0.0090171511945584,0.0,0.0,0.0078590282166623,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3975,0.2777777777777778,1.0,1.0,0.6809475806451613,0.2982216748331989,0.0,0.2271014276824918,0.2540912301572549,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
4056,0.0416666666666666,0.5,0.3333333333333333,0.326108870967742,0.019617398701034,0.0237602583487008,0.0408453913637917,0.020305587568311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
543,0.1388888888888889,1.0,0.6666666666666666,0.6834677419354839,0.1399002294898944,0.0,0.1096528514211093,0.1212387077586527,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4826,0.1111111111111111,1.0,0.3333333333333333,0.8795362903225806,0.090091766422409,0.0845845823974456,0.1454062628723674,0.120562102680397,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
933,0.0555555555555555,1.0,0.3333333333333333,0.6688508064516129,0.0559016117456295,0.0,0.0473396376894155,0.0507528160898174,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
5787,0.5,1.0,0.3333333333333333,0.6985887096774193,0.4284691517734517,0.0,0.3237237184599609,0.4549314100895944,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1
6819,0.7638888888888888,1.0,0.3333333333333333,0.8119959677419354,0.6557769724464448,0.5728106054647102,0.9846977677671536,0.832588572065876,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3271,0.1666666666666666,1.0,0.3333333333333333,0.8377016129032256,0.1360488160743346,0.1242487407394459,0.2135914672088763,0.178408119260939,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1159,0.0416666666666666,1.0,0.3333333333333333,0.6265120967741936,0.0317918819057407,0.0,0.0294541677987046,0.030521580727908,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2032,0.2083333333333333,1.0,0.3333333333333333,0.7046370967741936,0.1892325822486465,0.0,0.2924987511064758,0.2039927134837726,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
2775,0.736111111111111,0.5,0.3333333333333333,0.4213709677419355,0.5644210918048184,0.4939640706526014,0.0,0.4774675638499573,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
4488,0.5833333333333333,1.0,1.0,0.5635080645161291,0.5643767887363879,0.4939258339961021,0.0,0.4774303877467564,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4751,0.1527777777777777,0.0,1.0,0.0493951612903225,0.1658972700449232,0.0,0.0,0.033666679058701,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3049,0.0416666666666666,0.0,0.3333333333333333,0.0151209677419354,0.0338032412124863,0.0,0.0,0.0059556117327781,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2087,0.0555555555555555,0.5,0.3333333333333333,0.1552419354838709,0.0246590878884271,0.0562231797166554,0.0,0.0177032603442507,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2464,0.0138888888888888,1.0,0.3333333333333333,0.59375,0.0103167078685203,0.0,0.0,0.0086769024870813,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3790,0.0277777777777777,0.0,1.0,0.0105846774193548,0.0121479013636484,0.0,0.0,0.0014126919216327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6558,0.2222222222222222,0.0,0.6666666666666666,0.0201612903225806,0.2242001080994869,0.0,0.0,0.0458976170117848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4613,0.75,1.0,0.3333333333333333,0.6174395161290323,0.7665494112122204,0.6684149922652707,0.0,0.6470798170935722,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4677,0.1388888888888889,1.0,0.3333333333333333,0.8225806451612901,0.0924301245675704,0.086602749543345,0.1488756202211824,0.1445555596862336,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1
126,0.375,1.0,0.3333333333333333,0.6028225806451613,0.4966698860229725,0.0,0.0,0.3147626305810625,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2891,0.0138888888888888,1.0,0.3333333333333333,0.6194556451612904,0.0062112901939588,0.0,0.010477559355308,0.0090560987397301,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
4900,0.5138888888888888,1.0,0.3333333333333333,0.6799395161290323,0.5540541737920768,0.0,0.4168872314878922,0.4687683557009555,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6043,0.0416666666666666,0.5,0.0,0.220766129032258,0.0384284815566326,0.0,0.0343774375334133,0.0166474590133462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2690,0.1111111111111111,1.0,1.0,0.6270161290322581,0.0954819730814556,0.0,0.0767017817547611,0.083965946689468,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5385,0.736111111111111,1.0,0.6666666666666666,0.6774193548387097,0.792599615449366,0.0,0.5938488707373292,0.6689393657756794,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4800,0.0138888888888888,1.0,0.3333333333333333,0.7636088709677419,0.0054138349622094,0.0,0.0197719564245712,0.0111825718428194,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
2837,0.0138888888888888,0.0,0.0,0.0226814516129032,0.0066188784235196,0.0,0.0,0.0002527975017658,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
