,tenure,InternetService,PaymentMethod,MonthlyCharges,Cost/service,SecurityCost,StreamingCost,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Month-to-month,Contract_One year,Contract_Two year,Churn
340,0.4444444444444444,0.5,0.6666666666666666,0.36693548387096775,0.31640365411708404,0.27990762023789756,0.0,0.2693483029108889,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
343,0.875,0.0,0.0,0.02268145161290322,0.9335453973542207,0.0,0.0,0.1947061229041972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
344,0.5694444444444444,0.0,1.0,0.020161290322580655,0.605241939056699,0.0,0.0,0.12583367411427934,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
345,0.013888888888888888,1.0,0.3333333333333333,0.5428427419354838,0.009123478558791644,0.0,0.0,0.007925945202423882,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
346,0.027777777777777776,1.0,0.3333333333333333,0.7273185483870969,0.01593315553035203,0.0,0.03537918160226466,0.02221643927283542,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
347,0.9722222222222222,0.0,0.6666666666666666,0.012096774193548376,0.9160722671652237,0.0,0.0,0.19104055912859214,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
348,0.3194444444444444,0.5,0.3333333333333333,0.2691532258064516,0.22762621205811379,0.0,0.34946231847223075,0.14544035094241423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
350,0.5138888888888888,0.5,1.0,0.4490927419354839,0.39590994072249436,0.34852712399164476,0.0,0.3360645377151567,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
351,0.2361111111111111,0.5,0.0,0.265625,0.23359235860675703,0.0,0.0,0.09853154392356592,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
352,0.09722222222222221,1.0,0.3333333333333333,0.7147177419354839,0.0735129675081296,0.0,0.12080875715374974,0.08261273653295662,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
353,0.05555555555555555,1.0,0.6666666666666666,0.6708669354838709,0.05799271657555,0.056880850208444404,0.0,0.052507528160898174,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
354,0.29166666666666663,0.5,0.3333333333333333,0.23840725806451613,0.1905888468501995,0.1713206140005885,0.14725550170463012,0.12213093423547344,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
355,0.1388888888888889,1.0,0.6666666666666666,0.625,0.14200905554718715,0.0,0.11121725488821306,0.12300829027101379,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
356,0.2222222222222222,0.5,0.3333333333333333,0.3613911290322581,0.20214308709687895,0.18129273401562096,0.0,0.12940258002156213,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
358,0.375,0.5,1.0,0.12600806451612906,0.27743467512559916,0.24627465718106262,0.0,0.11692627978735269,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
359,0.5833333333333333,1.0,0.3333333333333333,0.7948588709677419,0.4666324056270803,0.409565573316786,0.704069201847486,0.5945128071675526,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
360,0.06944444444444445,0.0,0.0,0.019657258064516125,0.05145358367520533,0.0,0.0,0.009658351611584074,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
361,0.5694444444444444,1.0,0.6666666666666666,0.8119959677419354,0.39300745683931776,0.34602207675298685,0.5948339002913459,0.585947432990074,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0
363,0.6527777777777778,0.0,0.0,0.02318548387096775,0.6624460610141858,0.0,0.0,0.13783412022751776,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
364,0.25,1.0,0.6666666666666666,0.5811491935483871,0.23540878441240834,0.0,0.0,0.20138295103907208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
365,0.06944444444444445,1.0,0.6666666666666666,0.7888104838709677,0.06191619631575682,0.0,0.10360294826513351,0.07044871556563441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
366,0.3194444444444444,0.5,0.6666666666666666,0.4203629032258065,0.24124792883155083,0.2150429561523873,0.1848362415754463,0.20628276144094576,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
367,0.013888888888888888,0.0,0.0,0.009072580645161282,0.005661932145420389,0.0,0.0,5.204654448120712e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
370,0.4583333333333333,0.0,0.0,0.02368951612903228,0.48137055972496645,0.0,0.0,0.09984757797687646,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
371,0.027777777777777776,1.0,0.3333333333333333,0.6794354838709677,0.024251499658866367,0.0,0.023860439435237198,0.024194207963121304,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
372,0.3333333333333333,0.5,0.0,0.17641129032258063,0.1883914146560457,0.16942407583822036,0.0,0.12074798319640134,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
373,0.7777777777777777,1.0,1.0,0.8215725806451614,0.6546723492735772,0.5718572381626594,0.49152943444842717,0.8311981858061637,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
374,0.5138888888888888,1.0,1.0,0.7847782258064515,0.4229259518514252,0.3718438371249531,0.639223144407148,0.5394996096509164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
375,0.5972222222222222,0.5,1.0,0.673891129032258,0.42475123827076255,0.3734191873727266,0.6419312714174283,0.5417970928287297,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
376,0.013888888888888888,0.5,0.0,0.07157258064516131,0.010056796533727924,0.0,0.0,0.0009740139038625973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
377,0.3472222222222222,1.0,0.6666666666666666,0.8739919354838709,0.2952976723167846,0.0,0.44986459364948594,0.37885423249934946,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
378,0.8472222222222222,0.5,0.3333333333333333,0.7197580645161291,0.5296684991259637,0.9279402896372106,0.7975941114826838,0.7866314732889698,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
379,0.2361111111111111,1.0,0.3333333333333333,0.6905241935483871,0.24200108099486964,0.0,0.0,0.20691475519536043,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
380,0.5694444444444444,1.0,0.6666666666666666,0.6849798387096774,0.4654639860356728,0.4085571452293763,0.0,0.49373582661065474,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
381,0.013888888888888888,0.5,0.0,0.3266129032258064,0.004055207530340216,0.01032899547569314,0.0,0.0047362355477898795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
382,1.0,0.5,0.6666666666666666,0.4692540322580645,0.5511744743440931,0.9650626207185871,0.8295019324984004,0.7009256849697015,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
383,0.013888888888888888,1.0,1.0,0.7318548387096774,0.004967260032429843,0.011116160777493249,0.009554692772193054,0.010714152942488567,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
384,0.6666666666666666,1.0,0.6666666666666666,0.9057459677419354,0.5907636962936051,0.5166995866071195,0.8882393668767143,0.7507565337001375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
385,0.15277777777777776,0.0,0.0,0.017137096774193533,0.14431281510557417,0.0,0.0,0.029138629688836012,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
386,0.7638888888888888,1.0,0.3333333333333333,0.6774193548387097,0.8559441426913227,0.7455689177496745,0.0,0.7220937581322725,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
387,0.5833333333333333,0.5,0.3333333333333333,0.36794354838709675,0.32502680335640033,0.574700006117865,0.2469864418366184,0.34642923528755715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
388,0.611111111111111,1.0,0.0,0.7273185483870969,0.712100940111112,0.0,0.5341320409111225,0.6013903862597122,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
389,0.013888888888888888,0.5,0.3333333333333333,0.2595766129032258,0.007682152065852078,0.0,0.0,0.003747351202646938,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
390,0.375,1.0,0.6666666666666666,0.7797379032258064,0.3600155946800874,0.0,0.5458847862858344,0.38312948436744865,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
391,0.375,0.5,0.6666666666666666,0.6708669354838709,0.26494120982819264,0.23549192004824376,0.40482554929404646,0.340644633629503,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
392,0.027777777777777776,0.5,0.3333333333333333,0.2626008064516129,0.023737584065072342,0.0,0.0,0.01048366110264322,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
393,0.2638888888888889,0.0,0.0,0.01663306451612903,0.25262495680450825,0.0,0.0,0.05186066396520317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
394,0.5833333333333333,1.0,0.3333333333333333,0.7741935483870968,0.5512985229356985,0.0,0.8296859799651185,0.5837689133425034,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
396,0.4583333333333333,1.0,0.6666666666666666,0.9238911290322581,0.36622815067600145,0.3229096566129751,0.555102183904736,0.5466225510242015,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
397,0.4722222222222222,1.0,1.0,0.561491935483871,0.4394509963760089,0.3861061099992134,0.0,0.37260121194096435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
398,0.4583333333333333,0.5,0.3333333333333333,0.36643145161290325,0.31172525009082125,0.0,0.47423773674200925,0.26542250641287785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
399,0.3194444444444444,0.0,0.0,0.018145161290322592,0.2863307312664475,0.0,0.0,0.058931558794007216,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
400,0.4444444444444444,0.0,0.6666666666666666,0.015120967741935498,0.43451563455284903,0.0,0.0,0.09001821629056841,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
401,0.15277777777777776,0.0,1.0,0.018145161290322592,0.16058090183326093,0.0,0.0,0.03255139596267519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
403,0.9444444444444444,0.5,0.6666666666666666,0.3795362903225806,0.6741420710798429,0.5886609741389106,0.0,0.5695379010372132,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
404,0.2777777777777778,0.0,0.0,0.014616935483870969,0.2893787823744672,0.0,0.0,0.05957098776906205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
406,0.8333333333333333,1.0,0.6666666666666666,0.7777217741935484,0.816053659876483,0.711140632237653,0.6112479294659994,0.8614744042529462,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
407,0.4444444444444444,1.0,0.0,0.7631048387096774,0.3301435124063358,0.291766081973565,0.5015644034671036,0.422714599055727,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
408,0.013888888888888888,0.0,0.0,0.01663306451612903,0.006193568966586623,0.0,0.0,0.00016357485408379467,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
409,0.013888888888888888,0.0,0.0,0.013608870967741965,0.005980914238120132,0.0,0.0,0.00011896353024276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
410,0.041666666666666664,1.0,0.3333333333333333,0.6360887096774193,0.03350198034715884,0.035743626495599506,0.0,0.03195657831146139,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
411,0.6388888888888888,0.0,0.6666666666666666,0.0625,0.747826934493483,0.0,0.0,0.1557455667496933,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
412,0.40277777777777773,1.0,0.3333333333333333,0.5715725806451613,0.49987152110155136,0.0,0.0,0.3167775753745493,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
413,0.7083333333333333,1.0,0.3333333333333333,0.6965725806451613,0.626223872265393,0.5473042064692053,0.0,0.6623591955091267,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
414,0.6666666666666666,1.0,0.6666666666666666,0.528225806451613,0.829722633256246,0.0,0.0,0.5243689356481653,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
415,0.2222222222222222,1.0,0.6666666666666666,0.5544354838709677,0.20398904828148393,0.18288592803642753,0.0,0.1750176586490204,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
417,0.5555555555555556,0.0,0.0,0.06602822580645162,0.7184451395103625,0.0,0.0,0.1495817688389903,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
418,0.3055555555555555,1.0,0.3333333333333333,0.6557459677419354,0.2537803808291762,0.22585934154292558,0.19413326789423405,0.2716978326331834,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
419,0.013888888888888888,1.0,0.6666666666666666,0.5751008064516129,0.009879584260005845,0.0,0.0,0.008401799323394922,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
420,0.06944444444444445,0.0,0.0,0.06098790322580647,0.08583276477728846,0.0,0.0,0.016870515632551396,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
421,0.09722222222222221,1.0,0.6666666666666666,0.5201612903225806,0.11387956063170268,0.0,0.0,0.07385404661883342,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
422,0.40277777777777773,1.0,1.0,0.8296370967741934,0.32648112541607954,0.28860518503628474,0.24806531055818962,0.41810476225882004,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
423,0.611111111111111,0.0,0.0,0.07510080645161288,0.7792643918517795,0.0,0.0,0.1623406074575263,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
424,0.1388888888888889,0.5,0.6666666666666666,0.22631048387096775,0.0982494380894154,0.1832504508283881,0.0,0.0640172497118852,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
425,0.7638888888888888,0.5,0.6666666666666666,0.33669354838709675,0.998139271125918,0.0,0.0,0.41930926800252805,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
426,0.7222222222222222,1.0,0.6666666666666666,0.8755040322580644,0.6272635176045626,0.5482014933417235,0.9423931429172399,0.7966987620357633,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
427,0.1388888888888889,1.0,0.3333333333333333,0.6824596774193549,0.14424193019608536,0.0,0.1128736820886758,0.12488196587233727,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
428,0.25,1.0,0.6666666666666666,0.5781249999999999,0.3217141152529557,0.0,0.0,0.20465444812074798,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
429,0.9444444444444444,0.5,0.6666666666666666,0.4032258064516129,0.6966303086151746,0.6080699009779844,0.0,0.588408491021971,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
430,0.8472222222222222,0.0,0.0,0.011592741935483875,0.8303369691384824,0.0,0.0,0.17305476040001486,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
431,1.0,0.5,1.0,0.4732862903225806,0.5573296473180398,0.9756873130045418,0.83863419251365,0.7086731848767611,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
432,0.027777777777777776,0.5,0.3333333333333333,0.3548387096774194,0.020323294258026973,0.024369495742257264,0.0,0.01497453436930741,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
433,0.16666666666666666,0.5,0.6666666666666666,0.27368951612903225,0.1759983696470817,0.0,0.0,0.07436707684300531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
434,0.5694444444444444,0.0,0.3333333333333333,0.015120967741935498,0.6296617903756013,0.0,0.0,0.1309565411353582,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
435,0.3611111111111111,0.5,1.0,0.2641129032258065,0.27179932482123703,0.0,0.20750037247701594,0.17324064091601918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
436,0.5,0.0,0.6666666666666666,0.02620967741935487,0.5024942627526382,0.0,0.0,0.10427896947841926,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
438,0.4861111111111111,1.0,0.6666666666666666,0.721774193548387,0.4402502237304955,0.0,0.3324633438795453,0.4672887467935611,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
439,0.013888888888888888,0.5,0.0,0.3709677419354839,0.005094852869509739,0.0,0.0,0.00539053496412506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
440,0.2222222222222222,1.0,0.3333333333333333,0.9546370967741936,0.1827223096328794,0.16453124044083586,0.28283963956745084,0.27714784936242987,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
441,0.6805555555555555,1.0,1.0,0.8397177419354839,0.5911122137652586,0.5170003816382477,0.8887564526165413,0.7511952117179076,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
442,0.75,1.0,0.0,0.9717741935483871,0.5281102969191646,0.9252506139714559,0.7952822499364597,0.8967917022937656,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
443,0.25,0.5,0.3333333333333333,0.4692540322580645,0.19884103172985756,0.1784428285512022,0.1533772710142768,0.1706977954570802,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
444,0.5,1.0,0.3333333333333333,0.6265120967741936,0.5126751078779715,0.0,0.38619074328884057,0.4340458753113499,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
446,0.013888888888888888,1.0,0.0,0.5171370967741935,0.008520956828136582,0.0,0.0,0.007546748949775084,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
447,0.7222222222222222,0.0,0.6666666666666666,0.06854838709677419,0.8925030347601873,0.0,0.0,0.18609613740287742,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
448,0.1111111111111111,1.0,0.3333333333333333,0.7711693548387096,0.09976873798279268,0.0,0.1597637181093943,0.11015279378415553,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
451,0.3055555555555555,0.5,0.0,0.5191532258064516,0.21117855022638865,0.1890909726531433,0.16252968860921466,0.2270121565857467,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
452,0.8333333333333333,0.5,0.6666666666666666,0.422883064516129,0.49996367148388693,0.43833279437855605,0.7535218797381267,0.5299230454663741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
453,0.38888888888888884,1.0,0.3333333333333333,0.6330645161290323,0.38675692678474904,0.0,0.292780080805602,0.3283839547938585,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
454,0.8472222222222222,0.0,0.0,0.06199596774193547,0.9971646036204467,0.0,0.0,0.20805234395330682,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
455,0.3333333333333333,1.0,0.3333333333333333,0.8659274193548389,0.28680920440549706,0.2543655336963267,0.43727048842692,0.3681698204394216,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
456,0.38888888888888884,1.0,0.6666666666666666,0.7525201612903226,0.31914453728398556,0.2822731947199912,0.24262276404238348,0.4088702182237258,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
457,0.41666666666666663,0.5,0.6666666666666666,0.6305443548387096,0.2720001653981221,0.2415842939838081,0.4152987265668136,0.3495297222945091,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
458,0.027777777777777776,0.0,0.0,0.017641129032258063,0.019023737584065066,0.0,0.0,0.0028551247258262386,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
459,0.013888888888888888,1.0,0.3333333333333333,0.5730846774193548,0.009832327653679957,0.0,0.0,0.008372058440834232,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
460,0.08333333333333333,0.0,0.0,0.014112903225806439,0.0636103456525399,0.0,0.0,0.012208632291163242,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
461,0.3333333333333333,0.5,0.6666666666666666,0.5161290322580645,0.22091104829920516,0.19749080135292219,0.3394992156072251,0.2372207145247035,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
462,0.05555555555555555,1.0,0.3333333333333333,0.8356854838709679,0.04679644512178912,0.0,0.08117019132172372,0.05458938994014647,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
463,0.09722222222222221,1.0,0.3333333333333333,0.8220766129032259,0.07162624750056855,0.06864754396851339,0.11800948282661851,0.09731960295921781,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
465,0.9722222222222222,0.5,0.0,0.219758064516129,0.6536208897828263,0.0,0.49074942375614583,0.4135395367857541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
467,1.0,1.0,0.3333333333333333,0.7202620967741936,0.9262017207311777,0.8062061370926158,0.6929597461897792,0.9770102977805866,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
468,0.611111111111111,0.0,0.0,0.01663306451612903,0.6074393712508528,0.0,0.0,0.12629465779397003,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
